GMDR000000,What Greek medical root comes from the Greek **νᾶνος (nânos)> dwarf**?,nan(o)-> nano- (meaning **dwarf> small**)
GMDR000905,Define the medical root that appears in the term **pleurodynia**.,**pleur-** meaning __of or pertaining to the ribs__ (and **pleurodynia** meaning __pain in the side or chest> often caused by muscle strain or infection__)
GMDR000906,Define the medical root that appears in the term **pleurotomy**.,**pleur-** meaning __of or pertaining to the ribs__ (and **pleurotomy** meaning __surgical incision into the pleural cavity__)
GMDR000907,Define the medical root that appears in the term **pleuralgia**.,**pleur-** meaning __of or pertaining to the ribs__ (and **pleuralgia** meaning __pain in the pleural region__)
GMDR000908,Define the medical root that appears in the term **pleurodesis**.,**pleur-** meaning __of or pertaining to the ribs__ (and **pleurodesis** meaning __a medical procedure to adhere the lung to the chest wall__)
GMDR000909,Define the medical root that appears in the term **cataplexy**.,**-plexy** meaning __stroke or seizure__ (and **cataplexy** meaning __a sudden loss of muscle control> often triggered by strong emotions__)
GMDR000910,Define the medical root that appears in the term **apoplexy**.,**-plexy** meaning __stroke or seizure__ (and **apoplexy** meaning __an old term for stroke; bleeding in the brain causing sudden paralysis__)
GMDR000911,Define the medical root that appears in the term **electroplexy**.,**-plexy** meaning __stroke or seizure__ (and **electroplexy** meaning __a term used historically for seizures induced by electrical shock__)
GMDR000912,Define the medical root that appears in the term **angioplexy**.,**-plexy** meaning __stroke or seizure__ (and **angioplexy** meaning __spasmodic contraction of a blood vessel__)
GMDR000913,Define the medical root that appears in the term **pneumonia**.,**pne-** meaning __air> breath> lung__ (and **pneumonia** meaning __inflammation of the lungs> often due to infection__)
GMDR000914,Define the medical root that appears in the term **pneumothorax**.,**pne-** meaning __air> breath> lung__ (and **pneumothorax** meaning __collapsed lung due to air in the pleural cavity__)
GMDR000915,Define the medical root that appears in the term **pneumatology**.,**pne-** meaning __air> breath> lung__ (and **pneumatology** meaning __the study of spiritual beings or phenomena (in theology) or gases (in science)__)
GMDR000916,Define the medical root that appears in the term **apnea**.,**pne-** meaning __air> breath> lung__ (and **apnea** meaning __temporary cessation of breathing__)
GMDR000917,Define the medical root that appears in the term **pneumectomy**.,**pne-** meaning __air> breath> lung__ (and **pneumectomy** meaning __surgical removal of a lung or part of a lung__)
GMDR000918,Define the medical root that appears in the term **pneumoconiosis**.,**pne-** meaning __air> breath> lung__ (and **pneumoconiosis** meaning __lung disease caused by dust inhalation__)
GMDR000919,Define the medical root that appears in the term **pneumology**.,**pne-** meaning __air> breath> lung__ (and **pneumology** meaning __study of lungs and respiratory system__)
GMDR000920,Define the medical root that appears in the term **podiatry**.,**pod-** meaning __of or pertaining to the foot> -footed__ (and **podiatry** meaning __medical care for feet__)
GMDR000921,Define the medical root that appears in the term **arthropod**.,**pod-** meaning __of or pertaining to the foot> -footed__ (and **arthropod** meaning __an invertebrate animal with jointed limbs> like insects or crustaceans__)
GMDR000922,Define the medical root that appears in the term **cephalopod**.,**pod-** meaning __of or pertaining to the foot> -footed__ (and **cephalopod** meaning __a marine animal with tentacles attached to its head> like an octopus__)
GMDR000923,Define the medical root that appears in the term **podium**.,**pod-** meaning __of or pertaining to the foot> -footed__ (and **podium** meaning __a platform for standing> often used in speeches or presentations__)
GMDR000924,Define the medical root that appears in the term **tripod**.,**pod-** meaning __of or pertaining to the foot> -footed__ (and **tripod** meaning __a three-legged stand for supporting a device such as a camera__)
GMDR000925,Define the medical root that appears in the term **hematopoiesis**.,**-poiesis** meaning __production__ (and **hematopoiesis** meaning __the formation of blood cells in the body__)
GMDR000926,Define the medical root that appears in the term **erythropoiesis**.,**-poiesis** meaning __production__ (and **erythropoiesis** meaning __the production of red blood cells__)
GMDR000927,Define the medical root that appears in the term **thrombopoiesis**.,**-poiesis** meaning __production__ (and **thrombopoiesis** meaning __the production of platelets__)
GMDR000928,Define the medical root that appears in the term **lymphopoiesis**.,**-poiesis** meaning __production__ (and **lymphopoiesis** meaning __the formation of lymphocytes> a type of white blood cell__)
GMDR000929,Define the medical root that appears in the term **spermatopoiesis**.,**-poiesis** meaning __production__ (and **spermatopoiesis** meaning __the formation of sperm cells__)
GMDR000930,Define the medical root that appears in the term **poliomyelitis**.,**polio-** meaning __having a grey color__ (and **poliomyelitis** meaning __an infectious disease affecting the gray matter of the spinal cord__)
GMDR000931,Define the medical root that appears in the term **poliovirus**.,**polio-** meaning __having a grey color__ (and **poliovirus** meaning __the virus responsible for causing poliomyelitis__)
GMDR000932,Define the medical root that appears in the term **poliosis**.,**polio-** meaning __having a grey color__ (and **poliosis** meaning __loss of pigment in hair> leading to white or gray patches__)
GMDR000933,Define the medical root that appears in the term **poliopathy**.,**polio-** meaning __having a grey color__ (and **poliopathy** meaning __disease of the gray matter in the brain or spinal cord__)
GMDR000934,Define the medical root that appears in the term **polioclastic**.,**polio-** meaning __having a grey color__ (and **polioclastic** meaning __destructive to the gray matter of the nervous system__)
GMDR000935,Define the medical root that appears in the term **porous**.,**por-** meaning __pore> porous__ (and **porous** meaning __having small holes or pores__)
GMDR000936,Define the medical root that appears in the term **porometry**.,**por-** meaning __pore> porous__ (and **porometry** meaning __the measurement of the size and distribution of pores__)
GMDR000937,Define the medical root that appears in the term **porencephaly**.,**por-** meaning __pore> porous__ (and **porencephaly** meaning __a rare condition where cavities or cysts form in the brain__)
GMDR000938,Define the medical root that appears in the term **poroelastic**.,**por-** meaning __pore> porous__ (and **poroelastic** meaning __describing materials that deform due to fluid movement through pores__)
GMDR000939,Define the medical root that appears in the term **porphyria**.,**porphyr-** meaning __denotes a purple color__ (and **porphyria** meaning __a group of disorders resulting from an accumulation of porphyrins> often causing sensitivity to sunlight and other symptoms__)
GMDR000940,Define the medical root that appears in the term **porphyrin**.,**porphyr-** meaning __denotes a purple color__ (and **porphyrin** meaning __a pigment involved in forming heme> a component of hemoglobin__)
GMDR000941,Define the medical root that appears in the term **porphyritic**.,**porphyr-** meaning __denotes a purple color__ (and **porphyritic** meaning __a rock texture characterized by large crystals embedded in a finer matrix__)
GMDR000942,Define the medical root that appears in the term **porphyry**.,**porphyr-** meaning __denotes a purple color__ (and **porphyry** meaning __a type of igneous rock with purple crystals__)
GMDR000943,Define the medical root that appears in the term **porphyrogenic**.,**porphyr-** meaning __denotes a purple color__ (and **porphyrogenic** meaning __relating to being born to a reigning emperor> metaphorically derived from 'purple birth'__)
GMDR000944,Define the medical root that appears in the term **presbyopia**.,**presby-** meaning __old age__ (and **presbyopia** meaning __a condition of aging eyes resulting in difficulty focusing on close objects__)
GMDR000945,Define the medical root that appears in the term **presbycusis**.,**presby-** meaning __old age__ (and **presbycusis** meaning __age-related hearing loss__)
GMDR000946,Define the medical root that appears in the term **presbyphonia**.,**presby-** meaning __old age__ (and **presbyphonia** meaning __age-related changes in voice quality__)
GMDR000947,Define the medical root that appears in the term **presbyter**.,**presby-** meaning __old age__ (and **presbyter** meaning __an elder in the Christian church> especially in early Christianity__)
GMDR000948,Define the medical root that appears in the term **presbytery**.,**presby-** meaning __old age__ (and **presbytery** meaning __a governing body in certain Christian churches> often composed of elders__)
