GMDR000000,What Greek medical root comes from the Greek **ἀ-/ἀν- (a-/an-)> not> without**?,a-> an- (meaning **not> without (alpha privative)**)
GMDR000886,Define the medical root that appears in the term **diplegia**.,**di-** meaning __two__; **-plegia** meaning __paralysis__ (and **diplegia** meaning __paralysis affecting similar parts on both sides__)
GMDR000887,Define the medical root that appears in the term **diagnosis**.,**dia-** meaning __through> during> across__; **-gnosis** meaning __knowledge__ (and **diagnosis** meaning __identification of disease__)
GMDR000888,Define the medical root that appears in the term **dialysis**.,**dia-** meaning __through> during> across__; **-lysis** meaning __destruction> separation__ (and **dialysis** meaning __separation of molecules through membrane__)
GMDR000889,Define the medical root that appears in the term **diaphoresis**.,**dia-** meaning __through> during> across__ (and **diaphoresis** meaning __excessive sweating__)
GMDR000890,Define the medical root that appears in the term **diplococcus**.,**diplo-** meaning __twofold__ (and **diplococcus** meaning __paired spherical bacteria__)
GMDR000891,Define the medical root that appears in the term **diploid**.,**diplo-** meaning __twofold__ (and **diploid** meaning __having two sets of chromosomes__)
GMDR000892,Define the medical root that appears in the term **polydipsia**.,**-dipsia** meaning __(condition of) thirst__; **poly-** meaning __denotes a 'plurality' of something__ (and **polydipsia** meaning __excessive thirst__)
GMDR000893,Define the medical root that appears in the term **adipsia**.,**-dipsia** meaning __(condition of) thirst__ (and **adipsia** meaning __absence of thirst__)
GMDR000894,Define the medical root that appears in the term **oligodipsia**.,**-dipsia** meaning __(condition of) thirst__ (and **oligodipsia** meaning __diminished thirst__)
GMDR000895,Define the medical root that appears in the term **syndrome**.,**dromo-** meaning __running> conduction> course__ (and **syndrome** meaning __group of symptoms occurring together__)
GMDR000896,Define the medical root that appears in the term **dromodipsia**.,**dromo-** meaning __running> conduction> course__ (and **dromodipsia** meaning __compulsive walking__)
GMDR000897,Define the medical root that appears in the term **dromotropic**.,**dromo-** meaning __running> conduction> course__ (and **dromotropic** meaning __affecting conduction of cardiac impulses__)
GMDR000898,Define the medical root that appears in the term **dynamometer**.,**dynamo-** meaning __force> energy> power__ (and **dynamometer** meaning __instrument measuring muscular power__)
GMDR000899,Define the medical root that appears in the term **adynamia**.,**dynamo-** meaning __force> energy> power__ (and **adynamia** meaning __lack of strength__)
GMDR000900,Define the medical root that appears in the term **dynamogenic**.,**dynamo-** meaning __force> energy> power__ (and **dynamogenic** meaning __producing force or energy__)
GMDR000901,Define the medical root that appears in the term **mastalgia**.,**-dynia** meaning __pain__ (and **mastalgia** meaning __breast pain__)
GMDR000902,Define the medical root that appears in the term **glossodynia**.,**-dynia** meaning __pain__; **glosso-** meaning __of or pertaining to the tongue__ (and **glossodynia** meaning __pain in tongue__)
GMDR000903,Define the medical root that appears in the term **cephalodynia**.,**-dynia** meaning __pain__ (and **cephalodynia** meaning __headache__)
GMDR000904,Define the medical root that appears in the term **dyspnea**.,**dys-** meaning __bad> difficult> defective> abnormal__ (and **dyspnea** meaning __difficult breathing__)
GMDR000905,Define the medical root that appears in the term **dysphasia**.,**dys-** meaning __bad> difficult> defective> abnormal__ (and **dysphasia** meaning __impairment of speech__)
GMDR000906,Define the medical root that appears in the term **dyspepsia**.,**dys-** meaning __bad> difficult> defective> abnormal__; **-pepsia** meaning __denotes something relating to digestion> or the digestive tract.__ (and **dyspepsia** meaning __indigestion or impaired digestion__)
GMDR000907,Define the medical root that appears in the term **dystonia**.,**dys-** meaning __bad> difficult> defective> abnormal__; **ton-** meaning __tone> tension> pressure__ (and **dystonia** meaning __a disorder involving abnormal muscle tone__)
GMDR000908,Define the medical root that appears in the term **ectopia**.,**ec-** meaning __out> away__; **topo-** meaning __place> topical__ (and **ectopia** meaning __displacement of an organ from its normal position__)
GMDR000909,Define the medical root that appears in the term **ectasis**.,**ec-** meaning __out> away__ (and **ectasis** meaning __dilation or expansion__)
GMDR000910,Define the medical root that appears in the term **eczema**.,**ec-** meaning __out> away__ (and **eczema** meaning __inflammatory skin condition__)
GMDR000911,Define the medical root that appears in the term **ectoderm**.,**ecto-** meaning __outer> outside__ (and **ectoderm** meaning __outer layer of embryonic tissue__)
GMDR000912,Define the medical root that appears in the term **ectopic**.,**ecto-** meaning __outer> outside__ (and **ectopic** meaning __occurring in abnormal position__)
GMDR000913,Define the medical root that appears in the term **ectoplasm**.,**ecto-** meaning __outer> outside__ (and **ectoplasm** meaning __outer layer of cell cytoplasm__)
GMDR000914,Define the medical root that appears in the term **bronchiectasis**.,**-ectasia** meaning __expansion> dilation__ (and **bronchiectasis** meaning __chronic dilation of bronchi__)
GMDR000915,Define the medical root that appears in the term **telangiectasia**.,**-ectasia** meaning __expansion> dilation__ (and **telangiectasia** meaning __permanent dilation of capillaries__)
GMDR000916,Define the medical root that appears in the term **angiectasis**.,**-ectasia** meaning __expansion> dilation__ (and **angiectasis** meaning __dilation of blood vessels__)
GMDR000917,Define the medical root that appears in the term **appendectomy**.,**-ectomy** meaning __denotes a surgical operation or removal of a body part; resection> excision__ (and **appendectomy** meaning __removal of appendix__)
GMDR000918,Define the medical root that appears in the term **tonsillectomy**.,**-ectomy** meaning __denotes a surgical operation or removal of a body part; resection> excision__ (and **tonsillectomy** meaning __removal of tonsils__)
GMDR000919,Define the medical root that appears in the term **hysterectomy**.,**-ectomy** meaning __denotes a surgical operation or removal of a body part; resection> excision__; **hystero-** meaning __of or pertaining to the womb or the uterus__ (and **hysterectomy** meaning __surgical removal of uterus__)
GMDR000920,Define the medical root that appears in the term **mastectomy**.,**-ectomy** meaning __denotes a surgical operation or removal of a body part; resection> excision__; **masto-** meaning __of or pertaining to the breast__ (and **mastectomy** meaning __breast removal__)
GMDR000921,Define the medical root that appears in the term **splenectomy**.,**-ectomy** meaning __denotes a surgical operation or removal of a body part; resection> excision__; **spleno-** meaning __spleen__ (and **splenectomy** meaning __removal of spleen__)
GMDR000922,Define the medical root that appears in the term **nephrectomy**.,**-ectomy** meaning __denotes a surgical operation or removal of a body part; resection> excision__; **nephro-** meaning __of or pertaining to the kidney__ (and **nephrectomy** meaning __surgical removal of kidney__)
GMDR000923,Define the medical root that appears in the term **hyperemesis**.,**-emesis** meaning __vomiting condition__ (and **hyperemesis** meaning __excessive vomiting__)
GMDR000924,Define the medical root that appears in the term **hematemesis**.,**-emesis** meaning __vomiting condition__ (and **hematemesis** meaning __vomiting blood__)
GMDR000925,Define the medical root that appears in the term **antiemetic**.,**-emesis** meaning __vomiting condition__ (and **antiemetic** meaning __preventing vomiting__)
GMDR000926,Define the medical root that appears in the term **leukemia**.,**-emia** meaning __blood condition (AmE)__; **leuco-** meaning __denoting a white color__ (and **leukemia** meaning __cancer of blood-forming tissues__)
GMDR000927,Define the medical root that appears in the term **hyperglycemia**.,**-emia** meaning __blood condition (AmE)__; **hyper-** meaning __extreme or beyond normal__ (and **hyperglycemia** meaning __high blood sugar__)
GMDR000928,Define the medical root that appears in the term **hypoxemia**.,**-emia** meaning __blood condition (AmE)__ (and **hypoxemia** meaning __low blood oxygen__)
GMDR000929,Define the medical root that appears in the term **endoscope**.,**endo-** meaning __denotes something as inside or within__; **-scope** meaning __instrument for or process of viewing__ (and **endoscope** meaning __instrument for viewing internal organs__)
GMDR000930,Define the medical root that appears in the term **endocarditis**.,**endo-** meaning __denotes something as inside or within__ (and **endocarditis** meaning __inflammation of heart lining__)
GMDR000931,Define the medical root that appears in the term **enteritis**.,**entero-** meaning __of or pertaining to the intestine__ (and **enteritis** meaning __inflammation of intestine__)
GMDR000932,Define the medical root that appears in the term **gastroenterology**.,**entero-** meaning __of or pertaining to the intestine__ (and **gastroenterology** meaning __study of digestive system__)
GMDR000933,Define the medical root that appears in the term **enteropathy**.,**entero-** meaning __of or pertaining to the intestine__ (and **enteropathy** meaning __disease of intestines__)
GMDR000934,Define the medical root that appears in the term **eosinophil**.,**eosino-** meaning __having a red color__ (and **eosinophil** meaning __white blood cell staining with eosin__)
GMDR000935,Define the medical root that appears in the term **eosinopenia**.,**eosino-** meaning __having a red color__ (and **eosinopenia** meaning __decreased eosinophils in blood__)
GMDR000936,Define the medical root that appears in the term **eosinophilia**.,**eosino-** meaning __having a red color__; **-philia** meaning __attraction for__ (and **eosinophilia** meaning __increased eosinophils in blood__)
